World Development Indicators
Number of countries,252
Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Monaco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.815780742,8.41139927,9.788273616,17.43566562,23.04589975,36.40574928,41.1385438,43.4119884,44.18834579,45.55171041,45.74435817,47.23205182,50.8489115,53.26602462,58.26407334,61.64882587,63.33645426,63.54729271,85.3144038,88.3339099
Moldova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000322649,0.02135537,0.051537046,0.165808961,0.431908228,3.384313924,5.56850887,8.521582045,12.21462166,20.55923738,28.92959183,36.55327717,51.2664194,66.64125769,77.26891593,88.5818847,90.80797013,101.9890274
Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002300657,0.009663613,0.016567447,0.028612824,0.08643535,0.234242473,0.40072885,0.908488031,0.974006438,1.644891137,1.879643651,2.789819618,5.555513652,11.44808924,24.26502318,30.65911646,36.5839289,40.04243013,39.37666576
Maldives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007978967,0.503224145,0.613040275,1.094011725,2.800417973,6.800683884,14.81875767,23.11105239,38.71591939,68.42621717,89.50813176,101.719445,138.8041154,143.2052806,151.783883,159.7911219,165.6257202
Middle East & North Africa (all income levels),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001270582,0.001884193,0.002530455,0.004114081,0.010390566,0.015845469,0.017983137,0.02607829,0.040852033,0.060096401,0.072052631,0.098930511,0.148921586,0.346883773,0.712470885,1.214199317,1.707179743,2.476591392,4.616647347,7.619606522,10.37697167,13.45635873,18.62308736,28.65162516,41.01747779,56.76405278,68.79413804,82.72177002,92.92326543,99.5937829,104.9497585
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001815204,0.010079818,0.074266061,0.183067275,0.348322481,0.421293924,0.608553991,0.721767371,1.051320868,1.758956617,3.326889843,7.556565917,13.55289414,20.65462731,24.29476815,27.85371761,35.15321825,42.56115672,49.40875353,58.62729509,65.49948112,71.45817512,77.51826326,79.24118294,83.35070827
Marshall Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553611325,0.51744414,0.71015818,0.901406271,0.664458226,0.850679776,0.856962098,0.937068833,1.05826192,1.147462343,1.236701617,1.267816666,0,0,0,0,0,0,0
Middle income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40E-05,6.17E-05,0.000490255,0.001112564,0.002097561,0.003932573,0.008960869,0.018078742,0.036128328,0.071091088,0.150356049,0.295850541,0.520179466,0.940683581,1.514250709,2.706890983,4.884411191,7.574749277,10.39842589,13.85713646,18.62011903,24.94941555,33.07987723,42.51139982,53.09591721,62.83292307,73.64329087,83.13877128,87.67227247
Macedonia FYR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053564006,0.620679856,1.494548007,2.395345854,5.640386155,10.81183556,17.61178072,37.29216586,47.25448381,54.11398038,60.36108494,85.5869447,93.74690592,92.50951414,102.4359533,105.1967071,106.1686238
Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012871175,0.030035121,0.046054694,0.064015263,0.10133933,0.227184768,0.422451786,2.203465197,3.51562473,6.381119979,12.27489738,19.8881407,26.17209427,32.89656779,53.19893999,75.06504419,98.37926527
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600709786,0.911762254,1.365578155,1.912899318,2.727651884,3.135205093,4.407620841,5.581290502,9.253024283,28.08241867,58.52032186,67.44548628,70.42230263,74.0777404,78.11509185,83.24155512,88.03028855,91.64440727,99.81341872,107.2611822,122.3737909,126.9618294
Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001459615,0.004296639,0.006101938,0.015785413,0.018198005,0.017996161,0.023763903,0.027649475,0.04636746,0.097403007,0.134168659,0.18536679,0.256471471,0.424185551,0.487204548,0.717919003,0.974001217,1.143820373,2.375550859,10.30355348
Middle East & North Africa (developing only),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001403588,0.001654118,0.002263367,0.003428693,0.005869993,0.007552199,0.011273752,0.01784531,0.080539544,0.141461465,0.326270907,0.484323714,0.846318592,2.207465338,4.385947254,6.019610946,8.400066911,13.02923186,22.39163741,34.28350674,48.6185556,59.66262333,72.45628216,82.04816394,89.10250588,95.13482608
Montenegro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.70336929,88.21084083,104.3490032,145.678213,187.1872419,208.9361132,188.6859395,184.9691611,181.2968035
Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038850072,0.085626592,0.383423798,1.454509033,6.448456354,8.058953518,8.840752266,12.92233031,17.1735741,22.05448482,30.27549174,46.03282072,66.96882523,84.16299837,92.54376943,106.8296923,120.6945936
Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.404451266,1.395552475,2.086303418,0,0,0,4.31835412,4.383785837,19.18130694,25.01788347,27.55839081,30.95414481,0,0,0,0,0,0,0,0
Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014780106,0.038759156,0.068788234,0.279415996,0.812595994,1.318635599,2.192657947,3.463995267,7.158096552,10.83653425,13.89078923,19.3520095,25.55872869,30.14184555,31.95650185,36.23908604
Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564972795,3.957257336,8.592317244,11.83389774,17.0974578,23.69917779,32.74292687,42.46099968,61.11751406,62.06488083,76.9112489,89.52144655,105.995694
Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20835997,0.233992787,0.268913275,0.36751084,0.512193086,1.039713789,1.824826146,3.681905532,5.183908342,8.68191259,15.1880406,22.83991451,28.9858312,38.40059593,45.31863157,54.16012507,63.49227878,76.11805478,84.46575593,88.58099786,96.7692919,104.7930618,119.8654035
Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003833777,0.0364413,0.06728014,0.09812919,0.20430944,0.432804993,0.479473493,0.721460565,1.103986285,1.767311574,3.258578544,4.660239481,7.662757357,10.66389819,17.05611988,20.763471,25.56405677,29.2138369
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066682008,0.104235639,0.158713808,0.222617369,0.475644054,0.694816981,1.044372977,1.725876473,2.829380142,4.849446866,7.15113869,9.171856982,9.841173744,13.05902224,21.86841916,30.86633635,37.08149429,44.69147335,57.60279414,75.62840062,73.93037394,87.07077496,101.5040904,108.4694083,119.7442976,127.477801,141.3296962
North America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034558854,0.131535012,0.274177565,0.486234669,0.822364115,1.380274112,2.07917403,2.922853997,4.18705001,5.960207561,8.841667998,12.23344292,15.80324765,19.54375525,24.19021377,29.80815345,37.48732685,43.6817197,47.79033577,53.60476681,61.04097919,66.80201482,74.45911875,80.05247166,83.35148579,86.85458857,89.77979447,93.2080645,93.93388655
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211580847,0.38960681,0.711047806,1.077515349,1.615379272,4.320444184,5.519649642,7.659693112,11.28946209,14.28104347,22.14362322,29.65740203,38.46157543,49.83913613,76.11744914,89.49525165,98.95730464,95.01813098
New Caledonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436000423,1.064637997,2.628890485,6.458674882,12.35454885,23.78362935,31.74893301,36.7444424,43.8568048,51.7322114,58.70432068,66.71918112,74.75973869,82.05939966,86.27936079,89.62249218,91.00189762,91.24844463
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000994962,0.013205028,0.020686548,0.018708231,0.018654958,0.48692184,0.672145676,1.356695235,2.456446921,3.530777893,6.339238428,12.8758415,16.9836557,23.0821922,28.72476707,31.44796172
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008773108,0.012103699,0.011989874,0.012593755,0.013160263,0.017113417,0.02086256,0.024414713,0.211468606,1.214203412,2.37606151,6.725926062,13.31581571,22.55327253,27.44502851,41.65682945,47.9584083,54.66094952,57.96066304,66.79811805
Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007280292,0.047903009,0.094431584,0.107218744,0.15589969,0.370848963,0.880866443,1.770151267,3.177883143,4.520234723,8.776169743,13.71301519,20.51941453,33.12659154,44.71926088,54.83435642,58.23387447,68.05401524,81.68356887,86.13477937
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03321386,0.10529638,0.165603633,0.224479366,0.37855502,0.530545271,0.767014891,1.099260436,1.420043747,2.095556871,3.495460441,6.548588399,11.00405144,21.36015147,42.76652187,67.8126917,76.48800198,75.42527387,81.81527264,91.23770356,97.12774476,105.6191836,117.2850348,124.9803611,121.6632867,115.4301505,118.9791426,117.9668468
High income: nonOECD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001213642,0.001838904,0.003075541,0.006352855,0.015914992,0.031679859,0.052642022,0.108491521,0.170878871,0.286945885,0.4384404,0.604811303,0.824265197,1.248068571,1.921498355,3.143501035,5.729662005,10.33256732,16.38519333,22.29030667,30.36537038,41.33415373,58.98650671,82.59860512,100.488582,115.7782324,132.1678835,150.3479963,157.6866675,167.4724725,170.9279345
Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040779678,0.269229037,0.569679637,0.944643869,1.520482215,2.090718766,2.870596552,3.623800751,3.973213143,4.641759278,5.499831432,6.601743926,8.618026799,13.57681303,22.50808984,28.76103723,37.99635075,46.66552105,59.64444389,71.77887831,79.58406308,83.54187575,89.05301366,98.61186058,102.8125884,104.2820191,106.7054572,109.0680027,110.7312823,114.4755401,115.8117293,116.6823158
Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024239584,0.044107669,0.073075092,0.09078175,0.333803225,0.468575643,0.898764347,4.513927046,12.5968872,16.00035841,21.08831049,34.25298562,49.17622818,59.61918627
New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072487362,0.300048188,0.859906886,1.592120973,2.098081692,2.860303301,4.034191314,6.60149621,9.931810637,13.25678401,15.09009147,20.880303,36.54351285,39.96856428,58.56429927,61.81319895,64.64038903,74.20800059,85.3870367,90.85476294,100.4364319,107.9896947,108.7222796,107.8263131,109.1999113,110.3624066
High income: OECD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010072248,0.015625348,0.02421679,0.039523628,0.091157736,0.157225055,0.27220751,0.459015868,0.768806964,1.141943949,1.616068957,2.241032594,3.202326119,5.054168365,8.006363181,12.50620809,17.58352678,24.98999008,36.2375072,50.10306466,58.76521228,63.83282705,69.61537722,76.54882118,83.5418541,90.75115136,98.22722716,102.0910829,104.2302181,105.5209053,109.3964743,111.5642649
OECD members,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008378658,0.012966865,0.019832602,0.033740626,0.077886875,0.135920384,0.235379724,0.396543409,0.663586905,0.990565695,1.406749909,1.956304983,2.785956517,4.396188681,6.951194573,10.85181241,15.30558326,21.90802176,32.24168477,45.2999044,53.67580396,58.71869041,64.34547125,71.44282989,78.74653668,86.18371295,94.10815207,98.32717624,100.3159059,101.82408,105.4094557,107.7066755
Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003470331,0.047818895,0.071449576,0.101780414,0.120370636,0.150820147,0.194797341,0.240182826,0.274767211,0.320066981,0.373712058,0.689338869,2.433734685,4.513768144,5.570166373,7.388707592,14.425922,20.05710427,24.86270055,32.72238932,52.85698711,71.15818396,97.28614462,124.1303432,149.0885859,164.3422859,158.9952836,159.25134
Other small states,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017439744,0.020549233,0.027266449,0.044710203,0.069909567,0.155835473,0.293381751,0.552996606,0.935729765,2.020656208,4.899942484,7.546239859,10.43202244,12.48654669,18.87373,24.52406877,31.8861856,43.86837369,56.4149208,67.08623172,77.6136313,88.44763079,96.67548606
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001800328,0.007441181,0.011509801,0.013296024,0.019977168,0.032334152,0.052303248,0.101070011,0.142990386,0.188940993,0.213090946,0.505665777,1.13467446,1.577483539,3.2374237,8.084502503,21.44519233,38.34402045,52.7038814,55.46464341,57.28341989,61.81345992,67.06360938
Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248709818,0.816973446,2.92806246,7.779308778,13.4345747,15.24642626,16.54407022,21.36524721,38.14169619,51.9541559,63.42264232,86.2390627,110.1806117,167.7804586,180.6992035,180.0781064,178.0275051
Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007578529,0.025660234,0.095145118,0.157267207,0.222020353,0.307206643,0.824805564,1.701558964,2.946195071,3.956483268,4.899434925,6.799862189,8.630568103,10.82372419,14.93424737,20.13959315,32.53576937,54.42326978,73.19257415,85.36705031,99.49532906,109.6118145,98.00011004
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054508405,0.086226172,0.153945411,0.252609789,0.70950518,1.347232983,1.84611551,2.330392072,3.749085447,8.311919376,15.33355244,19.00223229,27.24973903,39.1016922,40.52493944,49.06786375,64.52260075,75.37478912,82.26097224,88.98361743,99.09141423,106.5075448
Palau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.55683269,19.91878173,19.81317849,30.39634299,41.70497701,53.14146535,57.67747676,62.64254817,70.89399121,74.95389692,82.63949118
Papua New Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047200797,0.077592785,0.108883976,0.134689553,0.1591307,0.193876721,0.265005167,0.301552461,0.812159649,1.230323235,1.601076692,4.689241614,13.34172509,21.14216485,27.83340587,34.22227108,37.7981892
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005724678,0.040871324,0.101261502,0.194906956,0.563666011,2.111734246,5.017180998,10.30601103,17.59256113,26.11177828,36.3068767,45.49288418,60.42064117,76.339145,96.20698849,108.3783985,115.0213925,117.3145306,122.9152946,131.2936783,140.3434447
Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114236685,0.251646404,0.33269872,0.57899638,0.940707549,1.672777882,2.622388239,4.784861682,7.778517686,8.845403321,9.795459071,15.38576626,21.48996378,34.71439546,42.85358211,43.40052831,45.15286159,48.97574889,53.00157426,58.63957269,65.03405211,68.21954813,72.93243111,79.09024816,83.97889108,82.55282485
Korea Dem. Rep.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284184243,1.762897277,4.05987652,6.865028848
Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02811394,0.065660213,0.127016808,0.374292451,1.012894051,1.726440031,3.375687267,6.544476984,14.79998641,30.07699652,45.51511117,64.66938516,77.07273739,83.40042883,95.82024424,100.8873537,108.9082765,116.0366893,127.6765737,132.9171729,111.4775969,115.3032751,116.3901378,116.1060691
Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033550037,0.07399501,0.16326722,0.329186723,0.669014665,1.677662887,4.512424467,8.312677792,15.34151749,21.05987579,29.92114508,31.15515588,30.19071933,31.96046184,53.74829108,76.63906251,92.86007628,88.51898491,91.65810722,99.32993534,101.5901938
Pacific island small states,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088974103,0.171783783,0.264036663,0.397704179,0.577074894,1.464285415,3.103317187,4.393066659,5.28667178,7.509857497,10.13982581,14.57591762,20.23444922,35.92176466,39.92196465,47.91501056,55.73483637,64.05120647,71.10709388
French Polynesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534386617,1.239955856,2.425648315,4.84280585,9.413365614,16.81649787,27.89336693,21.32374547,24.18160749,38.12383097,47.08024042,58.97621939,67.15560318,71.19146977,78.46706253,80.53643706,82.26223262,82.53778112
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799761603,0.836272414,0.864572738,0.871755055,2.329400169,3.685294341,5.614311695,8.210904435,11.94766401,14.74513025,20.35664898,29.08248993,42.35095158,57.03019214,68.06559844,87.28674958,95.05695524,109.696397,105.1777849,124.5951299,124.9603221,120.4784442,126.8564857
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00344867,0.01202193,0.039488733,0.074424492,0.884783766,2.84561335,6.028479507,11.16205327,17.2348729,22.96939841,31.70897835,46.10214303,60.38971904,72.47089777,92.66014887,111.4046999,114.5422524,111.4288898,107.3871984,104.9886091
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000201914,0.004032303,0.006718503,0.018649723,0.059572491,0.15029596,0.32744683,0.505809984,0.9306548,2.223450492,5.302377987,12.10050689,24.94148522,51.07845314,83.37214422,104.8422057,119.176587,138.8686388,160.1018962,165.5010987,178.5554104,182.9212724
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069738333,0.14007359,0.464530312,0.742008878,0.916726444,1.432364759,1.483308604,2.36469608,3.252279849,6.397339361,12.93790517,23.07054695,32.74752019,39.89652123,49.66704344
South Asia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265132,0.000887944,0.001383665,0.002577987,0.004450435,0.013612987,0.036678056,0.088549453,0.123165893,0.18884224,0.33363632,0.605016462,1.174506347,2.697282441,4.27225093,7.799621923,15.06016467,22.502563,32.18016326,44.39865425,59.72472422,69.84456295,68.90133886
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091638458,0.091583609,0.091684168,0.089592938,0.087701216,0.08621589,1.011950648,1.742146861,3.253239323,4.264008629,6.830029352,12.10362407,22.94577415,31.67389518,38.49018452,57.36794477,77.6448435,109.5864024,136.5376287,167.4269561,189.1688419,193.4526842,187.403117
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007113041,0.011974633,0.026421438,0.038958687,0.067275601,0.29668392,0.532659744,1.438819883,2.795882758,4.75898144,11.89555131,20.3550956,28.95430467,36.11230146,41.544029,68.77724454,74.36035887
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001156238,0.001400443,0.015793657,0.075752533,0.292795434,0.9136395,2.537610482,2.982582079,5.326721238,7.330495473,10.22390743,15.35030352,25.75017105,30.49821024,44.03321374,54.83107061,64.42744115,70.16017194,83.56861759
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375912439,0.893282698,1.71488965,2.642048066,3.758166967,5.438606939,6.952534047,8.786437875,12.0728218,23.22922974,29.30502362,42.66178346,70.11912902,74.35716693,80.09691896,84.07042831,91.20739002,97.53228591,103.7771628,125.190588,132.3000341,138.6858844,145.3956502,150.1160495,152.1251818
Solomon Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04123121,0.064024764,0.091219389,0.173221257,0.179772749,0.272349205,0.279141283,0.228319666,0.229718543,0.237489778,0.655269348,1.278483548,1.456073386,2.21478092,5.957806812,9.709416581,21.93953048,51.09173471,54.97600064
Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288422726,0.626096017,1.491192948,2.402285029,0,0,0,14.3278776,18.23526126,20.56306639,34.77065968,36.43343754,36.96439058
El Salvador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291568,0.085738294,0.234428837,0.400740518,0.685934241,2.325930133,8.625088108,12.47950508,14.33148118,14.79314975,19.06983255,30.28907507,39.71573336,63.17542366,100.2356543,112.9869326,122.3621667,123.8355503,132.9256445,137.3425261
San Marino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.634014375,5.180727693,7.479726006,9.112149533,8.794474029,8.999004365,18.92025379,36.02316312,53.77655827,57.7201733,59.71707526,58.88501742,58.33048822,57.59865659,57.71656157,57.60937551,79.87822842,97.56010164,99.11214802,114.2263592,115.2110603
Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.083215895,1.117059269,1.277804385,2.488272151,6.060631772,5.905322562,6.33081064,6.733363626,6.859761851,6.833066584,6.726736849,18.16731553,22.55978195
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.18490531,67.39802097,81.92804335,105.0837162,120.5214889,125.1259201,126.0358089,130.248336,117.8488834
Sub-Saharan Africa (developing only),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000803616,0.001547609,0.001834042,0.003479063,0.011513211,0.070651278,0.103124535,0.180816478,0.341043368,0.613623584,0.998674223,1.721953848,2.498406606,3.583545348,4.966357598,7.401152579,12.02169512,17.75457646,23.17754297,31.89803773,37.68576346,44.70305418,52.75282736,59.33604702
South Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.33918627,21.22255382
Sub-Saharan Africa (all income levels),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000803029,0.001546473,0.001832689,0.003476287,0.011503953,0.070594054,0.103046504,0.180689004,0.340829925,0.613197841,0.997992876,1.72136386,2.498647536,3.585293899,4.968204083,7.403683227,12.02493278,17.75584378,23.17776271,31.89438616,37.679212,44.71325847,52.76421236,59.34308306
Small states,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021126364,0.041185301,0.084135289,0.14488916,0.228136304,0.425749989,0.601588388,0.875699397,1.278403807,2.559028694,6.50316922,10.40304925,15.76435247,20.12768759,27.49283049,34.05261863,43.89224379,56.03852434,67.19803016,76.70437387,85.2074218,91.6703705,96.64022493
Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.370744979,3.268115696,5.134511608,7.730815251,11.60157677,18.42156803,30.04463516,46.65723851,57.63965258,62.8015526,64.95124882
Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254049952,0.321419268,0.387125496,0.546935486,0.504275623,1.323360945,3.802570538,8.795974869,18.38111013,22.57096974,34.61355976,43.13368221,46.60145779,63.34300634,74.4465973,127.5013,146.8572956,99.27727827,100.7099428,106.4593736
Slovak Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002246115,0.02890518,0.058573645,0.111129032,0.22963108,0.53343499,3.720696079,8.644120373,12.32871626,23.08340185,39.85063974,54.25817009,68.28425592,79.34105099,84.2137302,90.65912525,112.2526739,101.9316827,101.3396205,109.04722,109.9775874,111.9121915
